Country;Month;Year;Lat;Lon;PM10 
Fontibon;5;23;0.32191535;0.0027104016;41,5
Fontibon;5;23;0.32191535;0.0027104016;46,1
Fontibon;5;23;0.32191535;0.0027104016;46
Fontibon;5;23;0.32191535;0.0027104016;38
Fontibon;5;23;0.32191535;0.0027104016;47,3
Fontibon;5;23;0.32191535;0.0027104016;46,7
Fontibon;5;23;0.32191535;0.0027104016;16,3
Fontibon;5;23;0.32191535;0.0027104016;29,8
Fontibon;5;23;0.32191535;0.0027104016;36,8
Fontibon;5;23;0.32191535;0.0027104016;34,8
Fontibon;5;23;0.32191535;0.0027104016;32,6
Fontibon;5;23;0.32191535;0.0027104016;27,4
Fontibon;5;23;0.32191535;0.0027104016;15,6
Fontibon;5;23;0.32191535;0.0027104016;39
Fontibon;5;23;0.32191535;0.0027104016;39,6
Fontibon;5;23;0.32191535;0.0027104016;46
Fontibon;5;23;0.32191535;0.0027104016;53,1
Fontibon;5;23;0.32191535;0.0027104016;36,9
Fontibon;5;23;0.32191535;0.0027104016;44,3
Fontibon;5;23;0.32191535;0.0027104016;38
Fontibon;5;23;0.32191535;0.0027104016;37,2
Fontibon;5;23;0.32191535;0.0027104016;29,6
Fontibon;5;23;0.32191535;0.0027104016;25,7
Fontibon;5;23;0.32191535;0.0027104016;23,3
Fontibon;5;23;0.32191535;0.0027104016;27,6
Fontibon;5;23;0.32191535;0.0027104016;40,1
Fontibon;5;23;0.32191535;0.0027104016;23,1
Fontibon;5;23;0.32191535;0.0027104016;23,9
Fontibon;5;23;0.32191535;0.0027104016;23,1
Fontibon;5;23;0.32191535;0.0027104016;23,7
Fontibon;5;23;0.32191535;0.0027104016;20,3
Fontibon;5;23;0.32191535;0.0027104016;14,3
Fontibon;5;23;0.32191535;0.0027104016;16,4
Fontibon;5;23;0.32191535;0.0027104016;10,8
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;17,4
Fontibon;5;23;0.32191535;0.0027104016;12
Fontibon;5;23;0.32191535;0.0027104016;12,6
Fontibon;5;23;0.32191535;0.0027104016;19,7
Fontibon;5;23;0.32191535;0.0027104016;33
Fontibon;5;23;0.32191535;0.0027104016;15,1
Fontibon;5;23;0.32191535;0.0027104016;16,7
Fontibon;5;23;0.32191535;0.0027104016;24
Fontibon;5;23;0.32191535;0.0027104016;30,4
Fontibon;5;23;0.32191535;0.0027104016;6,8
Fontibon;5;23;0.32191535;0.0027104016;5,6
Fontibon;5;23;0.32191535;0.0027104016;11,4
Fontibon;5;23;0.32191535;0.0027104016;14,7
Fontibon;5;23;0.32191535;0.0027104016;12,5
Fontibon;5;23;0.32191535;0.0027104016;16,3
Fontibon;5;23;0.32191535;0.0027104016;9,9
Fontibon;5;23;0.32191535;0.0027104016;8,6
Fontibon;5;23;0.32191535;0.0027104016;5,3
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,1
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;15,5
Fontibon;5;23;0.32191535;0.0027104016;10,7
Fontibon;5;23;0.32191535;0.0027104016;8,5
Fontibon;5;23;0.32191535;0.0027104016;12,5
Fontibon;5;23;0.32191535;0.0027104016;7,9
Fontibon;5;23;0.32191535;0.0027104016;7,8
Fontibon;5;23;0.32191535;0.0027104016;15,6
Fontibon;5;23;0.32191535;0.0027104016;20,3
Fontibon;5;23;0.32191535;0.0027104016;13,6
